STARS,SP_TYPE,RA,DEC,J,H,K,Ks,L,M,Lp,Mp,source
Hip069137,G3V,212.288,-65.6225,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069188,G3V,212.449,-33.2087,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069202,G1V,212.52,-46.2692,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069230,G2V,212.612,27.6327,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069256,G0V,212.672,-47.769,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069360,G3V,212.955,-29.8979,8.178,7.792,7.74,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069707,G1V,214.023,-34.4189,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069764,G3V,214.162,-26.7211,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069821,G3V,214.344,-17.755,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069832,G3V,214.378,-34.7513,7.347,7.027,6.921,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069861,G1V,214.455,-16.0258,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069863,G2V,214.455,-31.0321,7.741,7.534,7.405,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069946,G0V,214.706,-69.8275,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069947,G3V,214.709,-50.0975,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069971,G1V,214.771,-26.8384,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip069992,G1V,214.824,-79.4781,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070112,G0V,215.198,-42.7503,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070123,G3V,215.223,-17.4814,7.191,6.956,6.858,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070182,G2Vw...,215.385,-55.8159,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070319,G1V,215.813,1.24272,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070442,G1V,216.157,-25.3184,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070459,G2V,216.193,-63.7062,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070471,G3V,216.205,-28.9219,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070515,G1V,216.368,-53.4649,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070525,G0V,216.397,-30.8637,7.119,6.909,6.822,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070627,G3V,216.709,-39.6471,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070681,G3V,216.854,-18.4105,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070761,G2V,217.067,24.5173,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070773,G0V,217.12,-65.0445,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070774,G0V,217.123,-27.3082,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070853,G0V,217.335,-65.5775,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070868,G3V,217.386,-37.0394,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070897,G0V,217.465,-63.2892,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070976,G0V,217.756,-43.8482,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip070991,G1V,217.801,-19.9777,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071017,G3V,217.864,-13.6169,8.153,7.808,7.78,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071050,G2V,217.954,-64.2835,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071103,G0V,218.103,-37.8172,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071136,G2V,218.229,-35.5286,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071162,G3V,218.324,-30.895,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071164,G0V,218.33,-27.1131,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071183,G0V,218.375,-69.1527,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071218,G2V,218.465,2.57564,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071262,G2V,218.611,-54.277,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071351,G1V,218.876,-32.4391,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071423,G2V,219.085,-53.5153,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071527,G2V,219.438,3.33278,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071558,G3V,219.529,-38.141,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071559,G2V,219.53,-12.9106,6.298,5.999,5.929,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071640,G3V,219.804,-41.9504,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071645,G2V,219.816,-64.4154,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071684,G1V,219.924,-13.9812,8.069,7.803,7.746,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071729,G0V,220.091,21.9758,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071774,G0V,220.233,-26.4287,6.397,6.132,6.051,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071785,G0V,220.26,-2.42325,7.239,6.948,6.895,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071806,G0V,220.328,3.44883,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071813,G2V,220.343,29.0592,6.574,6.253,6.187,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071818,G1V,220.367,-41.3979,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071819,G2V,220.371,13.6017,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip071943,G3V,220.717,-24.4918,6.48,6.166,6.08,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072005,G0V,220.893,-77.0507,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072017,G0V,220.951,-54.2399,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072030,G3V,221.015,-30.7988,7.387,7.079,6.996,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072042,G0V,221.044,-55.8057,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072070,G3V,221.129,-39.989,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072102,G3V,221.244,-28.0479,7.119,6.821,6.702,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072134,G1V,221.328,-18.0027,7.175,6.938,6.848,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072177,G2V,221.44,-45.8809,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072217,G2V,221.546,-21.1757,99.0,99.0,5.006,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072221,G2V,221.565,9.64739,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072223,G0V,221.568,3.50419,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072380,G3V,221.992,-67.8383,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072423,G3V,222.132,-17.3401,5.77,5.445,5.37,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072456,G0V,222.247,-29.559,7.579,7.314,7.246,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072507,G3V,222.382,-59.1317,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072567,G2V,222.565,23.9118,99.0,99.0,4.434,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072764,G0V,223.125,18.7387,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072855,G2V,223.373,3.40986,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072921,G0V,223.547,-66.4197,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip072942,G0Vw...,223.619,-67.646,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073010,G2V,223.817,-2.11406,7.822,7.529,7.469,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073012,G1V,223.819,-29.529,7.175,6.851,6.741,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073074,G0V,224.011,-15.6566,6.855,6.673,6.518,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073222,G3V,224.467,-23.5134,8.103,7.832,7.734,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073269,G0V,224.627,-28.7093,6.609,6.354,6.247,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073372,G3V,224.914,-78.5109,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073386,G2V,224.963,-27.5634,8.229,8.01,7.919,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073408,G3V,225.025,-73.5354,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073460,G1V,225.191,-45.1954,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073489,G0V,225.288,-29.6293,8.12,7.828,7.708,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073501,G3V,225.346,-26.9665,8.227,7.929,7.852,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073553,G0V,225.485,-27.7291,7.448,7.193,7.088,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073593,G2V,225.638,16.0547,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073606,G2V,225.685,-18.4445,7.983,7.743,7.616,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073650,G3V,225.826,-36.9237,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073772,G3V,226.196,-51.2513,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073893,G3V,226.54,-37.8344,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073958,G1V,226.718,-74.2233,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip073973,G1V,226.771,-39.5039,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074067,G0V:,227.053,-7.91211,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074079,G1Vm,227.075,3.93064,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074207,G2V,227.466,-29.8372,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074258,G1V,227.643,-38.0136,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074324,G0V,227.867,-37.5051,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074335,G3V,227.894,-51.2818,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074375,G0V,227.983,-64.9721,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074389,G2V,228.043,-30.886,6.584,6.33,6.209,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074417,G3V,228.126,-35.9188,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074442,G0V,228.199,27.9269,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074446,G3V,228.205,-62.6582,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074469,G1V,228.253,-30.7481,7.431,7.121,6.964,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074532,G0V,228.447,14.4484,7.77,7.489,7.482,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074544,G0V,228.479,-36.8794,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074662,G0V,228.864,22.5491,7.52,7.241,7.149,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074788,G2V,229.266,-37.7246,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074864,G3V,229.483,-36.3422,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074893,G0V,229.584,26.8402,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip074933,G0V,229.68,25.7718,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075035,G0V,229.986,-30.1068,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075082,G0V,230.14,-64.4619,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075181,G2V,230.457,-48.317,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075183,G0V,230.463,-71.1464,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075235,G2V,230.607,-66.5994,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075238,G3V,230.612,-52.523,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075445,G3V,231.2,-32.1414,7.669,7.422,7.355,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075478,G2V,231.282,-23.6712,7.405,7.126,7.054,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075535,G0V,231.472,19.4807,99.0,99.0,4.834,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075568,G0V,231.564,-42.8622,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075709,G3V,232.005,-35.5873,8.295,8.031,7.994,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075786,G2V,232.229,-20.2087,7.619,7.338,7.28,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075790,G0V,232.245,-28.8668,99.0,99.0,5.188,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075794,G2V,232.265,-33.1544,8.174,7.949,7.85,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075802,G0V,232.286,-39.2908,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip075923,G2V,232.605,-1.31875,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076117,G2V,233.197,-17.9291,8.076,7.803,7.741,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076178,G0V,233.395,-84.6087,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076181,G2V,233.405,-76.7818,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076304,G2V,233.807,-28.4742,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076346,G3V,233.909,-37.4693,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076361,G0V,233.947,-56.9039,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076363,G1V,233.948,-12.8591,7.95,7.687,7.676,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076479,G2V,234.3,-23.6516,7.261,6.822,6.682,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076635,G0V,234.755,0.311306,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076639,G0V,234.761,25.7464,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076711,G1V,234.968,-36.4352,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076732,G2V,235.043,-38.7092,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076775,G2V,235.135,-39.6316,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076801,G2V,235.216,-29.4009,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076821,G3V,235.271,-41.8336,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076911,G2V,235.568,29.6233,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076915,G2V,235.577,3.22714,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076960,G3V+...,235.716,-28.1939,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip076982,G1V,235.786,-13.0561,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077000,G2V,235.831,-21.1202,7.878,7.65,7.55,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077088,G3V,236.096,-70.2936,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077098,G0V,236.133,11.2666,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077144,G1V,236.258,-40.8419,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077152,G0V,236.281,28.4698,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077170,G0V,236.359,-26.2993,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077257,G0Vvar,236.611,7.35325,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077338,G2V,236.835,-20.4691,6.733,6.471,6.372,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077374,G3V,236.921,-29.314,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077405,G3V,237.033,-26.5349,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077439,G2V,237.124,-2.16767,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077473,G3V,237.276,-18.7041,6.588,6.247,6.178,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077477,G1V,237.29,-51.9551,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077493,G3V,237.342,-33.2131,8.293,8.016,7.883,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077526,G0V,237.443,-63.7647,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077531,G1V,237.464,-27.8817,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077584,G2V,237.609,1.81911,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077609,G1V,237.665,-13.3952,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077617,G3V,237.685,-24.0027,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077686,G3V,237.907,-14.8656,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077718,G2V,238.002,15.2362,6.168,5.894,5.856,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077728,G2V,238.052,-2.27839,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077772,G3V,238.217,-37.3985,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077921,G2V,238.702,-65.9013,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip077923,G0V,238.706,-58.948,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078014,G3V,238.951,-36.6273,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078026,G0V,238.981,-58.6837,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078169,G1V,239.421,-60.2275,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078204,G3V,239.534,-14.4598,7.273,6.982,6.885,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078225,G3V,239.602,-17.7516,7.192,6.855,6.76,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078239,G3V,239.634,-15.2391,7.751,7.496,7.392,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078251,G3V,239.649,-23.9079,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078312,G1V,239.852,-61.1054,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078330,G3V,239.91,-29.6324,6.236,5.889,5.804,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078416,G1V+...,240.131,-36.0879,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078425,G2V,240.156,-61.3035,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078450,G0V,240.237,28.9485,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078466,G3V,240.27,-32.695,6.77,6.418,6.367,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078483,G0V,240.327,-26.8726,8.072,7.686,7.561,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078505,G3V,240.404,-78.7117,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078581,G1V,240.684,-30.667,7.879,7.627,7.55,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078652,G2V,240.841,-36.8665,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078711,G0V,241.03,-35.1767,8.32,8.046,8.023,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078716,G2V,241.041,-37.3074,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078774,G0V,241.238,-38.9543,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078791,G2V,241.273,-48.8277,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078795,G0V,241.288,-48.0892,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078825,G2V,241.367,-59.214,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078912,G0V,241.622,-27.7086,8.304,7.999,7.968,99.0,99.0,99.0,99.0,99.0,Isaac
Hip078935,G0V,241.708,-44.8851,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079020,G3V,241.936,-21.4121,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079027,G0V,241.95,-74.8402,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079048,G1V,242.03,-18.2428,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079059,G2V,242.069,-13.7688,6.407,6.127,6.065,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079073,G2V,242.123,-28.9715,7.282,6.962,6.906,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079092,G2V,242.166,-48.5783,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079127,G1V,242.268,-30.2587,7.143,6.865,6.806,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079151,G0V,242.322,-39.6464,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079193,G0V,242.45,25.9981,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079202,G2V,242.478,-46.9259,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079259,G2V,242.651,-36.8445,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079286,G3V,242.726,-20.0118,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079346,G3V,242.902,-27.0782,7.014,6.802,6.703,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079397,G1V,243.061,-26.4794,7.898,7.597,7.473,99.0,99.0,99.0,99.0,99.0,Isaac
Hip079462,G2V,243.231,-23.3293,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Isaac
